I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-7.31,116.28,108.64,-55.71,-48.96,112.04,261.57,738.81,502.52,98.54,-57.94,-140.52
27.85,142.05,102.53,-85.76,-30.7,121.53,266.05,811.8,590.61,161.51,4.87,-76.5
53.49,164.16,101.47,-109.22,-19.5,131.9,276.43,870.29,672.94,227.98,67.04,-23.04
68.77,183.13,107.42,-126.34,-16.65,144.33,291.01,909.44,746.46,292.01,125.65,18.87
78.16,175.34,95.34,-126.96,-9.77,134.22,301.67,921.12,765.11,304.61,143.88,39.15
77.83,142.87,70.45,-110.35,-2.9,105.33,312.98,906.28,736.38,276.57,124.83,34.33
77.21,126.72,58.02,-102.25,1.08,91.26,315.52,893.99,725.63,265.28,120.56,34.92
76.3,125.69,56.71,-102.05,2.99,90.77,308.58,885.28,730.79,268.78,127.72,39.21
66.8,119.76,57.51,-95.49,1.05,89.16,300.3,865.62,722.8,264.59,119.82,27.37
50.32,117.79,66.06,-87.96,-5.44,93.8,288.68,842.29,716.2,265.87,106.98,4.79
42.66,114.31,68.4,-82.14,-7.51,93.99,278.3,819.45,703.5,260.18,98.34,-4.88
44.02,108.13,63.72,-77.35,-5.11,88.65,270.74,797.66,683.96,247.34,93.02,-1.76
47.71,108.88,63.44,-76.34,-3.32,88.91,262.58,781.44,673.16,244.67,93.94,6.13
57.66,115.74,64.63,-80.02,-0.17,92.63,255.56,773.08,670.87,250.97,103.94,24.76
61.99,119.0,64.55,-82.47,0.9,93.53,249.19,761.96,662.15,252.04,108.97,33.45
59.86,119.85,64.4,-84.33,-0.75,92.82,243.53,749.56,649.65,250.61,110.0,31.23
60.4,123.02,63.57,-89.66,-1.95,92.37,240.6,744.22,642.14,254.33,117.06,33.44
60.93,126.91,61.77,-97.61,-3.61,91.19,240.6,744.76,637.82,261.48,127.91,35.57
61.12,129.16,61.29,-101.37,-4.56,91.03,236.2,735.87,628.77,262.78,132.48,36.84
61.93,130.0,62.11,-100.92,-4.33,92.08,227.32,717.72,615.73,258.58,131.32,38.87
61.57,129.59,62.95,-99.2,-4.2,92.9,217.89,697.59,602.11,252.86,128.18,38.84
60.17,127.35,64.32,-94.53,-3.75,93.9,206.22,671.96,586.37,243.53,120.83,36.97
60.06,126.67,65.25,-92.61,-3.13,95.2,197.53,653.63,577.71,240.17,118.94,37.59
61.1,127.64,65.58,-93.88,-2.43,96.64,192.48,643.96,577.2,243.71,123.31,40.55
62.3,128.05,66.1,-94.22,-1.22,98.47,187.26,634.04,579.39,247.92,127.51,43.96
64.14,128.65,66.55,-94.97,0.48,100.68,183.24,627.14,586.86,255.3,133.93,48.77
64.64,128.71,67.05,-94.97,1.08,101.88,179.15,618.25,586.76,257.86,136.73,50.98
63.58,127.96,67.65,-93.73,0.52,101.98,174.59,606.29,577.76,254.5,134.91,50.18
62.28,127.3,68.1,-92.85,-0.46,101.62,171.33,596.35,568.21,251.07,133.18,49.04
60.2,126.49,68.44,-91.94,-2.26,100.44,169.02,587.09,554.72,245.43,129.94,46.51
58.19,125.41,68.71,-90.82,-3.88,99.23,167.83,579.95,544.19,241.22,127.4,44.41
56.39,124.15,68.86,-89.68,-5.23,98.05,168.06,575.69,537.69,239.18,126.17,43.08
53.96,122.58,68.9,-88.31,-7.15,96.16,169.43,572.62,529.04,235.78,123.83,40.76
51.11,120.69,68.8,-86.72,-9.44,93.72,172.1,571.33,519.99,231.98,121.01,37.93
49.05,119.27,68.83,-85.45,-10.99,92.18,172.13,566.21,511.22,227.93,118.62,35.94
47.81,118.36,68.99,-84.51,-11.82,91.57,169.14,556.6,502.11,223.25,116.46,34.7
46.95,117.58,69.14,-83.68,-12.27,91.31,165.2,545.7,493.66,218.62,114.62,33.95
46.8,117.15,69.35,-83.09,-12.06,91.77,159.19,531.92,485.92,213.98,113.26,34.02
46.47,116.62,69.43,-82.47,-12.03,91.92,153.53,518.49,477.33,208.67,111.52,33.81
45.95,115.95,69.38,-81.81,-12.18,91.7,148.41,505.7,468.01,202.75,109.42,33.33
45.94,115.56,69.31,-81.36,-11.88,91.94,141.65,490.55,458.73,196.49,107.55,33.4
46.26,115.34,69.2,-81.07,-11.28,92.42,133.76,473.72,449.2,189.77,105.75,33.83
46.52,115.38,69.23,-81.01,-10.95,92.82,128.24,461.44,441.97,185.23,105.07,34.64
46.76,115.74,69.42,-81.25,-10.87,93.21,125.15,453.91,437.36,183.17,105.68,35.97
47.07,116.33,69.66,-81.72,-10.88,93.59,123.15,448.65,433.98,182.25,107.01,37.68
47.38,117.2,70.01,-82.46,-11.1,93.91,123.14,447.28,432.57,183.22,109.38,39.81
48.13,118.41,70.37,-83.49,-11.02,94.58,122.54,445.46,431.95,184.69,112.38,42.61
49.33,119.97,70.75,-84.83,-10.6,95.61,121.21,442.98,432.03,186.57,116.01,46.11
50.73,121.91,71.23,-86.52,-10.23,96.75,121.22,443.44,434.08,190.26,120.79,50.25
52.42,124.25,71.79,-88.57,-9.77,98.11,122.01,445.93,437.89,195.51,126.65,55.12
53.4,125.66,72.18,-89.77,-9.54,98.96,121.35,445.0,438.4,197.83,130.26,58.45
53.56,126.04,72.38,-90.03,-9.6,99.24,119.26,440.57,435.32,197.02,131.38,60.04
53.45,126.03,72.51,-89.93,-9.72,99.34,116.43,434.65,430.93,195.04,131.58,61.04
52.79,125.27,72.49,-89.15,-9.99,99.07,112.3,425.81,423.88,190.71,129.97,60.81
52.09,124.55,72.51,-88.4,-10.34,98.77,108.71,418.2,417.46,187.02,128.64,60.7
51.41,123.93,72.58,-87.73,-10.75,98.48,105.71,412.0,411.86,184.16,127.74,60.79
50.22,122.68,72.54,-86.48,-11.34,97.84,101.9,403.93,404.26,179.59,125.42,59.86
48.62,120.96,72.43,-84.81,-12.1,96.92,97.67,394.85,395.34,173.96,122.1,58.2
47.45,119.74,72.41,-83.58,-12.7,96.3,93.97,387.57,388.32,170.03,120.06,57.45
46.69,119.01,72.47,-82.8,-13.13,95.99,90.75,381.99,383.12,167.75,119.27,57.63
46.02,118.42,72.56,-82.13,-13.54,95.74,87.79,377.31,378.67,166.23,118.94,58.09
45.64,118.18,72.72,-81.79,-13.85,95.71,85.32,374.24,375.74,166.13,119.61,59.26
44.93,117.56,72.82,-81.08,-14.28,95.46,82.39,370.26,371.73,165.2,119.48,59.83
43.86,116.51,72.87,-79.97,-14.87,94.97,78.98,365.27,366.49,163.32,118.44,59.74
42.89,115.59,72.94,-78.98,-15.42,94.56,75.74,361.09,361.99,162.2,117.88,59.97
41.89,114.64,73.02,-77.96,-15.99,94.14,72.47,357.18,357.65,161.36,117.38,60.23
41.1,113.97,73.15,-77.19,-16.47,93.89,69.34,352.49,352.57,159.7,116.64,60.41
40.59,113.68,73.35,-76.77,-16.83,93.85,66.42,347.1,346.88,157.33,115.77,60.61
40.14,113.5,73.57,-76.46,-17.16,93.88,63.5,341.14,340.6,154.39,114.65,60.69
39.85,113.54,73.83,-76.34,-17.42,94.04,60.64,334.34,333.51,150.64,113.22,60.64
39.69,113.76,74.13,-76.38,-17.64,94.3,57.91,327.78,326.63,147.14,112.01,60.76
39.65,114.14,74.46,-76.56,-17.81,94.67,55.3,321.46,319.95,143.89,111.0,61.04
39.81,114.81,74.86,-77.0,-17.9,95.21,52.82,314.62,312.8,140.15,109.91,61.34
40.18,115.75,75.3,-77.7,-17.9,95.92,50.5,307.46,305.37,136.13,108.83,61.73
40.42,116.56,75.74,-78.26,-17.97,96.55,48.04,300.24,297.69,132.08,107.56,61.94
40.52,117.22,76.18,-78.67,-18.1,97.11,45.42,292.89,289.68,127.96,106.04,61.95
40.64,117.94,76.64,-79.13,-18.23,97.7,42.79,285.42,281.46,123.77,104.47,61.93
40.7,118.62,77.11,-79.54,-18.39,98.28,40.1,277.88,273.03,119.57,102.78,61.8
40.93,119.54,77.63,-80.17,-18.48,99.01,37.5,269.9,264.17,114.99,101.01,61.68
41.35,120.73,78.21,-81.04,-18.5,99.89,35.03,261.46,254.88,110.02,99.18,61.6
41.79,121.96,78.81,-81.95,-18.52,100.82,32.52,252.78,245.24,104.89,97.22,61.42
42.29,123.31,79.45,-82.96,-18.52,101.81,30.03,243.76,235.22,99.51,95.14,61.19
42.29,123.68,79.73,-83.19,-18.6,102.12,27.13,233.2,224.25,93.85,92.65,60.59
41.72,122.93,79.59,-82.55,-18.8,101.66,23.76,220.99,212.28,87.91,89.72,59.56
40.88,121.62,79.23,-81.49,-19.03,100.8,20.15,207.61,199.52,81.64,86.48,58.27
39.61,119.44,78.55,-79.75,-19.35,99.32,16.18,192.7,185.81,75.04,82.85,56.64
38.18,116.96,77.76,-77.78,-19.68,97.64,12.03,177.01,171.46,68.18,78.96,54.8
36.62,114.21,76.87,-75.6,-20.05,95.77,7.74,160.53,156.47,61.05,74.84,52.78
34.62,110.61,75.66,-72.75,-20.49,93.31,3.08,142.56,140.51,53.6,70.31,50.4
32.24,106.26,74.17,-69.33,-21.0,90.32,-1.93,123.22,123.64,45.82,65.4,47.68
29.95,102.05,72.71,-66.02,-21.46,87.41,-6.91,103.32,106.23,37.7,60.36,44.91
27.76,97.96,71.27,-62.84,-21.89,84.57,-11.86,82.81,88.27,29.23,55.2,42.09
25.46,93.61,69.73,-59.47,-22.32,81.55,-16.94,61.35,69.56,20.42,49.78,39.09
23.16,89.23,68.15,-56.09,-22.73,78.48,-22.08,39.11,50.2,11.25,44.19,35.97
20.5,84.11,66.29,-52.14,-23.2,74.9,-27.55,15.39,29.84,1.7,38.19,32.52
17.43,78.19,64.14,-47.57,-23.74,70.75,-33.39,-9.9,8.43,-8.22,31.79,28.7
14.24,71.98,61.85,-42.79,-24.28,66.4,-39.37,-36.27,-13.8,-18.53,25.12,24.69
10.83,65.32,59.39,-37.66,-24.85,61.71,-45.58,-63.92,-36.94,-29.24,18.12,20.43
7.86,58.55,55.78,-32.74,-24.56,56.49,-51.06,-89.55,-59.18,-39.59,11.23,16.1
5.44,51.77,50.94,-28.12,-23.3,50.72,-55.7,-112.8,-80.33,-49.51,4.5,11.75
3.17,44.68,45.27,-23.43,-21.51,44.43,-60.0,-135.37,-101.31,-59.36,-2.31,7.23
1.27,37.38,38.49,-18.85,-18.93,37.56,-63.68,-156.3,-121.6,-68.94,-9.09,2.61
-0.61,29.77,31.19,-14.14,-16.05,30.29,-67.24,-177.43,-142.24,-78.69,-16.04,-2.19
-2.47,21.83,23.38,-9.26,-12.89,22.62,-70.71,-198.84,-163.26,-88.63,-23.19,-7.2
-3.98,13.7,14.51,-4.5,-8.96,14.39,-73.59,-218.78,-183.71,-98.35,-30.32,-12.31
-5.2,5.35,4.68,0.21,-4.36,5.63,-75.96,-237.6,-203.78,-107.94,-37.46,-17.56
-6.71,-3.69,-4.22,5.42,-0.47,-3.15,-78.48,-257.22,-224.54,-117.94,-45.01,-23.14
-8.53,-13.43,-12.11,11.14,2.65,-11.94,-81.11,-277.54,-245.94,-128.36,-52.95,-29.07
-10.39,-23.67,-19.81,17.13,5.62,-20.96,-83.6,-297.83,-267.6,-138.96,-61.13,-35.25
-12.45,-34.54,-26.83,23.54,8.07,-30.07,-86.09,-318.51,-289.73,-149.9,-69.65,-41.75
-14.26,-45.74,-34.43,29.97,10.95,-39.63,-88.07,-337.96,-311.44,-160.73,-78.23,-48.42
-15.78,-57.24,-42.69,36.39,14.32,-49.65,-89.48,-356.05,-332.66,-171.41,-86.86,-55.25
-17.36,-69.31,-50.55,43.11,17.41,-59.86,-90.69,-373.89,-354.02,-182.27,-95.74,-62.36
-18.88,-81.89,-58.26,50.05,20.42,-70.32,-91.59,-391.1,-375.3,-193.21,-104.81,-69.73
-20.58,-92.51,-65.29,56.15,23.02,-79.32,-92.51,-406.27,-393.76,-202.86,-112.86,-76.2
-22.52,-100.96,-71.45,61.33,25.09,-86.67,-93.54,-419.33,-409.17,-211.09,-119.79,-81.7
-24.52,-108.36,-77.14,66.03,26.9,-93.19,-94.41,-430.63,-422.64,-218.48,-126.12,-86.71
-26.65,-114.0,-82.16,69.95,28.34,-98.38,-95.2,-439.74,-433.38,-224.63,-131.5,-90.93
-28.84,-119.36,-86.53,73.78,29.38,-103.15,-95.8,-447.69,-443.06,-230.41,-136.68,-95.03
-31.09,-124.49,-90.25,77.53,30.01,-107.53,-96.18,-454.43,-451.71,-235.83,-141.68,-99.04
-33.49,-128.02,-93.08,80.59,30.12,-110.58,-96.48,-459.06,-457.75,-240.1,-145.81,-102.32
-36.04,-130.23,-94.99,83.08,29.69,-112.47,-96.69,-461.72,-461.46,-243.36,-149.21,-104.99
-38.43,-132.77,-96.72,85.66,29.2,-114.51,-96.38,-463.42,-464.55,-246.5,-152.66,-107.84
-40.67,-135.61,-98.28,88.29,28.67,-116.67,-95.53,-464.1,-466.9,-249.45,-156.14,-110.83
-42.87,-138.09,-99.23,90.74,27.82,-118.39,-94.33,-463.3,-467.84,-251.88,-159.34,-113.66
-44.98,-140.58,-99.75,93.13,26.76,-119.95,-92.66,-461.26,-467.71,-253.98,-162.42,-116.51
-47.18,-141.69,-99.28,94.92,25.13,-120.3,-90.78,-457.02,-465.0,-254.99,-164.72,-118.73
-49.5,-141.32,-97.75,96.05,22.89,-119.33,-88.73,-450.5,-459.57,-254.84,-166.17,-120.27
-51.77,-140.45,-95.53,96.92,20.3,-117.8,-86.25,-442.29,-452.41,-254.05,-167.25,-121.58
-54.04,-138.74,-92.47,97.38,17.25,-115.44,-83.42,-432.13,-443.13,-252.42,-167.79,-122.51
-55.08,-137.78,-90.59,97.48,15.66,-114.05,-81.15,-424.13,-436.05,-251.03,-168.29,-123.17
-54.74,-137.81,-90.12,97.25,15.76,-113.85,-79.52,-418.71,-431.67,-250.03,-168.83,-123.63
-53.62,-137.83,-89.97,96.57,16.56,-113.81,-78.12,-413.76,-427.63,-248.75,-169.05,-123.68
-51.36,-138.3,-90.72,95.44,18.61,-114.43,-77.21,-410.44,-425.16,-247.51,-169.09,-123.38
-48.64,-138.51,-91.25,93.92,20.85,-114.83,-76.19,-406.48,-421.96,-245.76,-168.75,-122.74
-45.47,-138.37,-91.48,91.97,23.22,-114.94,-75.03,-401.74,-417.84,-243.47,-167.99,-121.74
-41.19,-138.67,-92.49,89.57,26.74,-115.65,-74.26,-398.38,-415.07,-241.15,-167.04,-120.39
-35.9,-139.24,-94.03,86.73,31.23,-116.78,-73.78,-395.99,-413.18,-238.69,-165.84,-118.69
-32.82,-138.78,-94.3,84.67,33.51,-116.72,-72.97,-391.29,-408.6,-235.1,-163.84,-116.35
-32.16,-137.28,-93.26,83.49,33.42,-115.44,-71.87,-384.32,-401.32,-230.34,-161.0,-113.36
-32.45,-135.28,-91.65,82.63,32.36,-113.62,-70.69,-376.37,-392.78,-224.83,-157.57,-109.84
-34.58,-132.45,-89.02,82.43,29.48,-110.84,-69.28,-366.65,-382.1,-218.31,-153.4,-105.69
-36.48,-129.77,-86.72,82.16,26.9,-108.3,-68.15,-357.66,-371.96,-211.49,-148.84,-101.07
-38.06,-127.31,-84.83,81.8,24.76,-106.07,-67.34,-349.57,-362.55,-204.42,-143.92,-95.98
-41.09,-124.3,-82.29,82.02,21.25,-103.22,-66.48,-340.5,-351.8,-196.51,-138.32,-90.26
-45.16,-120.99,-79.41,82.69,16.82,-100.01,-65.7,-331.02,-340.32,-187.91,-132.12,-83.94
-47.06,-117.39,-76.54,82.0,13.88,-96.72,-64.49,-321.69,-329.43,-180.08,-126.88,-78.86
-46.73,-113.46,-73.59,79.89,12.46,-93.26,-62.78,-312.37,-319.04,-173.09,-122.72,-75.17
-45.41,-109.3,-70.6,77.12,11.68,-89.69,-60.88,-303.23,-308.96,-166.36,-118.96,-72.01
-42.28,-104.93,-67.65,73.22,12.16,-86.06,-58.64,-294.37,-299.52,-160.29,-116.03,-69.92
-39.68,-100.13,-64.26,69.43,12.03,-81.99,-56.28,-285.05,-289.48,-153.9,-112.93,-67.78
-37.73,-94.92,-60.43,65.83,11.2,-77.48,-53.81,-275.29,-278.83,-147.17,-109.64,-65.55
-34.56,-89.38,-56.45,61.38,11.14,-72.76,-50.99,-265.58,-268.49,-140.92,-107.03,-64.24
-30.65,-83.48,-52.22,56.35,11.44,-67.75,-47.88,-255.78,-258.22,-134.98,-104.91,-63.65
-27.73,-77.45,-47.86,51.84,10.97,-62.58,-44.77,-246.19,-247.81,-128.5,-102.27,-62.48
-25.74,-71.32,-43.39,47.81,9.77,-57.29,-41.66,-236.89,-237.37,-121.51,-99.12,-60.78
-24.19,-64.94,-38.69,43.92,8.13,-51.76,-38.42,-227.66,-226.84,-114.32,-95.85,-59.03
-23.51,-58.38,-33.8,40.46,5.76,-46.02,-35.11,-218.6,-216.21,-106.73,-92.22,-56.94
-22.19,-51.53,-28.73,36.5,3.73,-40.05,-31.5,-209.71,-205.88,-99.48,-89.1,-55.55
-20.19,-44.38,-23.46,32.03,2.05,-33.85,-27.56,-200.99,-195.87,-92.62,-86.54,-54.94
-18.61,-37.02,-18.02,27.71,-0.03,-27.45,-23.46,-192.55,-185.98,-85.63,-83.93,-54.34
-17.12,-29.44,-12.4,23.36,-2.28,-20.85,-19.14,-184.39,-176.33,-78.69,-81.46,-54.02
-15.3,-22.35,-7.38,19.03,-3.99,-14.8,-15.62,-177.06,-167.17,-72.07,-78.38,-52.73
-13.22,-15.84,-3.04,14.81,-5.17,-9.37,-13.02,-170.64,-158.54,-65.75,-74.55,-50.27
-10.86,-9.55,0.98,10.55,-6.0,-4.22,-10.81,-164.91,-150.4,-59.74,-70.47,-47.42
-8.14,-3.71,4.44,6.28,-6.28,0.43,-9.3,-160.07,-142.86,-54.12,-65.94,-43.79
-5.6,2.07,7.79,2.16,-6.65,5.0,-7.92,-155.84,-135.75,-48.62,-61.24,-39.95
-3.23,7.8,11.05,-1.84,-7.11,9.5,-6.66,-152.26,-129.09,-43.27,-56.41,-35.93
-0.71,13.08,13.78,-5.72,-7.19,13.51,-6.05,-149.64,-123.07,-38.26,-51.11,-31.14
1.87,17.99,16.06,-9.46,-7.0,17.12,-5.99,-147.96,-117.69,-33.57,-45.39,-25.68
4.5,23.09,18.47,-13.29,-6.87,20.88,-8.51,-146.8,-112.84,-29.2,-40.03,-20.72
7.2,28.34,21.0,-17.22,-6.76,24.79,-13.92,-146.21,-108.54,-25.17,-35.06,-16.28
9.91,33.52,23.4,-21.11,-6.6,28.59,-21.22,-146.39,-104.89,-21.48,-30.13,-11.86
12.61,38.75,25.81,-25.0,-6.47,32.42,-31.04,-147.29,-101.87,-18.15,-25.44,-7.73
15.42,43.58,27.74,-28.76,-6.02,35.82,-42.4,-149.26,-99.66,-15.27,-20.43,-3.04
18.31,47.97,29.16,-32.36,-5.25,38.73,-55.29,-152.38,-98.29,-12.84,-15.08,2.26
21.25,52.23,30.4,-35.92,-4.37,41.5,-70.81,-156.41,-97.7,-10.85,-9.81,7.51
24.24,56.25,31.35,-39.38,-3.31,44.0,-88.83,-161.48,-97.96,-9.35,-4.51,12.92
26.19,58.13,31.24,-41.26,-2.28,44.88,-101.01,-164.67,-97.91,-8.44,-0.98,17.25
26.99,57.69,30.04,-41.42,-1.31,44.04,-106.72,-165.71,-97.46,-8.16,0.54,20.3
27.15,55.73,28.0,-40.51,-0.26,42.0,-109.86,-166.04,-97.21,-8.48,0.99,22.79
26.35,51.7,24.89,-38.1,0.83,38.38,-108.13,-164.85,-96.86,-9.46,-0.19,24.35
25.22,46.75,21.21,-35.05,2.02,34.0,-106.7,-163.8,-97.08,-11.05,-2.05,25.53
23.76,40.88,16.96,-31.39,3.33,28.87,-105.85,-162.97,-97.94,-13.28,-4.57,26.35
21.38,33.01,11.68,-26.28,4.67,22.21,-100.98,-160.8,-98.82,-16.21,-8.71,26.2
18.2,23.33,5.45,-19.87,6.05,14.15,-93.11,-157.62,-99.88,-19.87,-14.32,25.17
14.93,13.06,-1.34,-13.15,7.67,5.52,-87.49,-155.66,-102.02,-24.2,-19.92,22.88
11.54,2.13,-8.74,-6.08,9.52,-3.74,-83.96,-154.89,-105.25,-29.23,-25.57,19.18
7.75,-9.95,-16.89,1.75,11.53,-13.96,-80.65,-154.45,-109.25,-35.01,-31.88,14.26
3.71,-22.93,-25.73,10.12,13.75,-24.98,-78.82,-154.86,-114.24,-41.53,-38.52,7.96
-1.19,-37.87,-35.64,19.88,16.05,-37.53,-74.11,-154.38,-119.56,-48.88,-46.65,0.28
-7.02,-54.89,-46.68,31.12,18.41,-51.7,-66.27,-152.89,-125.16,-57.09,-56.37,-8.82
-13.33,-73.27,-58.6,43.26,20.96,-67.0,-58.45,-151.7,-131.59,-66.14,-66.85,-19.55
-20.3,-93.28,-71.51,56.51,23.65,-83.62,-49.64,-150.41,-138.7,-76.06,-78.38,-31.95
-25.52,-108.85,-81.86,66.75,26.18,-96.63,-42.84,-149.04,-143.76,-83.59,-87.07,-40.68
-28.72,-119.31,-89.29,73.51,28.53,-105.5,-38.66,-147.73,-146.54,-88.43,-92.43,-45.29
-31.15,-127.74,-95.55,78.9,30.82,-112.7,-34.97,-146.18,-148.24,-92.13,-96.53,-48.35
-32.1,-132.39,-99.63,81.73,32.98,-116.81,-32.7,-144.41,-148.09,-93.76,-98.23,-48.4
-32.88,-136.61,-103.52,84.26,35.19,-120.59,-30.85,-142.71,-147.8,-95.2,-99.6,-48.61
-33.56,-140.58,-107.33,86.61,37.49,-124.18,-29.28,-141.05,-147.43,-96.55,-100.76,-49.19
-32.87,-141.04,-109.14,86.58,39.67,-124.91,-29.32,-139.32,-145.43,-96.02,-99.65,-47.2
-31.04,-138.62,-109.33,84.58,41.78,-123.3,-30.79,-137.57,-142.11,-93.95,-96.65,-43.29
-29.98,-138.01,-110.17,83.85,43.42,-123.12,-30.43,-135.29,-139.28,-92.74,-94.93,-41.33
-29.67,-139.13,-111.6,84.33,44.5,-124.32,-28.17,-132.43,-136.88,-92.33,-94.45,-41.26
-29.32,-140.09,-112.71,84.72,45.25,-125.36,-25.5,-129.27,-134.21,-91.78,-93.91,-41.63
-29.4,-142.01,-114.03,85.78,45.52,-127.15,-21.58,-125.65,-131.7,-91.64,-94.06,-43.37
-28.43,-141.18,-113.65,84.98,45.51,-126.7,-18.7,-121.84,-127.81,-89.99,-92.46,-43.42
-26.29,-137.32,-111.41,82.14,45.21,-123.79,-17.03,-117.84,-122.44,-86.7,-88.91,-41.58
-24.08,-133.15,-108.67,79.11,44.4,-120.59,-14.78,-113.4,-116.65,-83.15,-85.24,-40.14
-21.45,-127.8,-104.95,75.3,43.1,-116.4,-12.47,-108.59,-110.08,-78.88,-80.87,-38.41
-19.76,-124.08,-102.39,72.64,42.11,-113.51,-10.54,-104.51,-104.79,-75.62,-77.78,-37.07
-19.26,-122.53,-101.31,71.5,41.45,-112.34,-8.83,-101.24,-101.1,-73.67,-76.35,-36.45
-19.04,-121.17,-100.36,70.52,40.75,-111.3,-7.52,-98.29,-97.75,-71.88,-75.22,-35.71
-19.53,-120.86,-100.15,70.31,40.21,-111.08,-6.67,-95.96,-95.33,-70.76,-74.98,-35.1
-20.17,-120.58,-99.73,70.16,39.3,-110.85,-5.63,-93.52,-92.9,-69.62,-74.91,-34.77
-20.92,-120.18,-98.98,69.95,37.97,-110.48,-4.41,-90.96,-90.35,-68.38,-74.91,-34.65
-22.42,-120.94,-98.95,70.59,36.66,-111.01,-3.39,-88.88,-88.7,-67.84,-75.89,-34.91
-24.55,-122.65,-99.42,71.92,35.25,-112.28,-2.46,-87.16,-87.78,-67.86,-77.71,-35.6
-25.33,-122.24,-98.71,71.84,34.52,-111.79,-1.99,-85.14,-85.75,-66.83,-78.24,-35.38
-24.66,-119.63,-96.81,70.29,34.62,-109.49,-2.07,-82.85,-82.62,-64.72,-77.44,-34.2
-23.46,-116.18,-94.41,68.2,35.08,-106.47,-2.4,-80.51,-79.13,-62.23,-76.25,-32.72
-21.18,-111.11,-91.1,65.05,36.16,-102.09,-3.12,-77.97,-74.84,-58.96,-74.14,-30.6
-19.57,-106.55,-88.13,62.3,36.42,-98.09,-4.11,-75.79,-71.09,-56.06,-72.6,-28.64
-18.76,-102.65,-85.58,60.06,35.73,-94.58,-5.36,-73.99,-67.96,-53.62,-71.73,-26.91
-17.45,-97.71,-82.49,57.15,35.01,-90.18,-7.03,-72.19,-64.44,-50.74,-70.37,-24.73
-16.04,-92.2,-79.14,53.9,33.88,-85.27,-9.09,-70.51,-60.81,-47.68,-68.85,-22.28
-14.79,-87.83,-76.28,51.28,33.07,-81.36,-9.77,-67.64,-56.81,-44.17,-67.03,-20.44
-13.59,-84.56,-73.88,49.23,32.7,-78.45,-8.92,-63.4,-52.29,-40.08,-64.77,-19.19
-12.64,-81.92,-71.78,47.54,32.11,-76.09,-7.36,-58.5,-47.59,-35.73,-62.37,-18.27
-11.98,-80.36,-70.19,46.45,31.48,-74.67,-4.6,-52.57,-42.62,-31.0,-59.76,-17.89
-11.17,-78.49,-68.44,45.13,30.53,-72.99,-1.71,-46.25,-37.28,-25.85,-56.73,-17.4
-10.25,-76.28,-66.54,43.57,29.15,-71.02,1.28,-39.59,-31.6,-20.28,-53.28,-16.77
-9.49,-74.8,-64.99,42.39,27.62,-69.72,5.33,-31.91,-25.51,-14.23,-49.46,-16.55
-8.81,-73.79,-63.65,41.42,25.84,-68.83,10.25,-23.33,-18.99,-7.67,-45.21,-16.58
-7.8,-71.93,-61.97,39.95,24.44,-67.23,14.28,-15.02,-8.76,-0.32,-40.34,-15.83
-6.45,-69.23,-59.96,38.0,23.51,-64.92,17.4,-6.99,5.53,7.89,-34.81,-14.25
-4.92,-66.14,-57.8,35.79,22.64,-62.29,20.32,1.26,22.41,16.85,-28.66,-12.25
-3.09,-62.33,-55.37,33.14,22.02,-59.06,22.61,9.46,42.83,26.66,-21.82,-9.56
-1.31,-58.86,-53.14,30.65,21.28,-56.17,25.56,18.51,64.97,42.27,-14.39,-6.94
0.42,-55.8,-51.12,28.32,20.38,-53.65,29.25,28.48,88.79,64.22,-6.34,-4.41
2.35,-52.32,-48.98,25.73,19.66,-50.8,32.67,38.71,116.11,90.31,2.46,-1.36
4.42,-48.65,-46.81,22.98,19.02,-47.83,36.11,49.39,146.64,122.02,12.02,2.06
7.15,-42.09,-42.57,18.42,17.99,-42.41,34.14,54.14,181.43,166.09,37.23,15.76
10.65,-32.26,-36.0,11.81,16.55,-34.23,26.1,52.24,220.93,223.45,79.68,40.85
14.61,-20.59,-28.14,4.02,14.88,-24.51,14.71,46.83,264.55,292.44,132.43,72.59
19.2,-6.25,-18.38,-5.46,12.84,-12.56,-1.63,36.05,312.76,375.38,199.83,113.91
24.18,9.41,-7.8,-15.78,10.8,0.49,-20.09,-4.02,326.89,444.78,270.58,159.31
29.53,26.34,3.53,-26.92,8.77,14.58,-40.54,-76.05,303.08,498.71,344.11,208.62
35.54,45.97,16.73,-39.76,6.46,30.93,-65.9,-170.69,259.96,552.61,430.02,267.27
42.18,68.07,31.61,-54.16,3.94,49.36,-95.69,-295.32,186.4,599.36,526.01,334.32
47.67,93.84,48.15,-70.3,1.48,70.73,-139.06,-451.78,74.39,611.73,591.51,387.35
51.89,123.68,66.57,-88.36,-0.93,95.39,-197.5,-641.97,-78.17,587.08,623.67,425.04
55.67,156.97,86.78,-108.22,-3.37,122.86,-266.55,-864.13,-273.05,531.84,640.1,457.51
58.51,194.18,108.88,-130.02,-5.79,153.5,-349.14,-1120.0,-514.4,437.2,629.49,478.7
58.02,209.49,119.57,-138.24,-8.4,166.75,-418.11,-1310.23,-721.57,322.02,588.6,479.99
53.88,200.37,117.51,-131.35,-11.24,160.59,-471.14,-1425.19,-889.21,184.89,515.46,459.82
46.77,179.42,109.07,-116.77,-14.13,145.04,-523.94,-1513.42,-1060.39,7.37,400.65,416.49
